converted_salary
56.0
107.5
80.5
49.0
91.0
63.0
160.0
147.0
59.5
70.0
63.0
63.0
135.0
49.0
60.666666666666664
112.0
112.0
63.0
90.0
92.66666666666667
49.0
56.0
42.0
51.33333333333333
63.0
51.33333333333333
59.5
98.0
73.5
49.0
125.0
56.0
74.0
98.0
70.0
70.0
245.0
90.0
56.0
147.0
77.0
145.0
63.0
59.5
65.33333333333334
70.0
56.0
185.5
51.33333333333333
49.0
73.5
42.0
385.0
140.0
1260.0
84.0
65.33333333333334
70.0
84.0
56.0
126.0
59.5
56.0
42.0
105.0
121.33333333333333
59.5
147.5
35.0
65.33333333333334
56.0
81.0
63.0
74.66666666666666
65.33333333333334
70.0
45.5
160.0
56.0
168.0
42.0
63.0
60.666666666666664
70.0
63.0
59.5
98.0
77.0
42.0
100.0
168.0
77.0
102.5
98.0
60.666666666666664
70.0
95.0
70.0
84.0
105.0
59.5
65.33333333333334
116.66666666666667
150.0
84.0
77.0
90.5
112.0
63.0
65.33333333333334
210.0
70.0
574.0
224.0
56.0
70.0
56.0
75.0
110.0
65.33333333333334
112.0
74.66666666666666
74.66666666666666
66.5
70.0
56.0
115.0
70.0
52.5
73.5
80.5
122.5
112.0
2310.0
14.0
65.33333333333334
326.66666666666663
42.0
52.5
77.0
70.0
147.0
59.5
74.66666666666666
98.0
52.5
42.0
70.0
42.0
51.33333333333333
91.0
49.0
66.5
70.0
65.33333333333334
70.0
70.0
4.25
63.0
65.33333333333334
70.0
42.5
63.0
175.0
74.66666666666666
84.0
336.0
98.0
62.5
73.5
56.0
59.5
59.5
189.0
112.5
42.0
60.666666666666664
70.0
70.0
90.0
74.66666666666666
125.0
77.0
49.0
49.0
38.5
175.0
119.0
60.666666666666664
80.5
65.33333333333334
79.33333333333334
150.0
42.0
79.33333333333334
65.33333333333334
375.0
437.5
70.0
56.0
70.0
98.0
130.0
140.0
95.0
56.0
119.0
70.0
28.0
49.0
73.5
65.33333333333334
95.0
59.5
70.0
56.0
121.33333333333333
84.0
56.0
120.0
70.0
451.5
119.0
74.66666666666666
65.33333333333334
110.0
125.0
42.0
56.0
63.0
110.0
49.0
49.0
70.0
70.0
63.0
72.0
385.0
74.66666666666666
91.0
135.0
56.0
42.0
65.33333333333334
70.0
140.0
70.0
73.5
70.0
100.0
153.0
60.666666666666664
63.0
93.33333333333334
105.0
161.0
200.0
37.33333333333333
14.0
112.0
65.33333333333334
259.0
98.0
120.5
60.666666666666664
63.0
70.0
200.0
65.33333333333334
329.0
63.0
59.5
155.0
93.33333333333334
140.0
112.0
66.5
90.0
175.0
73.5
63.0
150.0
326.66666666666663
70.0
70.0
70.0
185.0
65.33333333333334
70.0
84.0
77.0
182.0
2450.0
70.0
51.33333333333333
59.5
70.0
60.666666666666664
84.0
84.0
66.5
88.66666666666666
65.33333333333334
49.0
98.0
60.666666666666664
119.0
56.0
140.0
42.0
80.5
91.0
98.0
42.0
56.0
177.33333333333331
200.66666666666669
65.0
70.0
5.0
70.0
51.33333333333333
125.0
49.0
42.0
175.0
59.5
80.0
63.0
59.5
56.0
77.0
59.5
79.33333333333334
140.0
49.0
77.0
65.33333333333334
56.0
84.0
112.5
60.0
98.0
70.0
168.0
70.0
88.66666666666666
51.33333333333333
91.0
65.33333333333334
82.5
126.0
225.0
339.5
127.5
91.0
49.0
91.0
35.0
56.0
52.5
70.0
59.5
247.33333333333334
84.0
70.0
154.0
110.0
51.33333333333333
77.0
42.0
80.5
56.0
63.0
63.0
95.0
122.5
59.5
62.5
46.66666666666667
42.0
105.0
49.0
46.66666666666667
65.33333333333334
91.0
70.0
56.0
59.5
150.0
182.0
45.5
60.666666666666664
84.0
88.66666666666666
525.0
49.0
42.0
63.0
70.0
70.0
63.0
70.0
112.0
70.0
525.0
168.0
140.0
70.0
59.5
73.5
70.0
37.33333333333333
49.0
84.0
70.0
420.0
59.5
115.0
90.0
102.66666666666666
42.0
49.0
70.0
70.0
56.0
42.0
56.0
79.33333333333334
59.5
105.0
63.0
70.0
42.0
70.0
92.5
63.0
147.0
88.66666666666666
120.0
84.0
119.0
112.0
91.0
70.0
60.666666666666664
175.0
125.0
100.0
65.33333333333334
84.0
88.66666666666666
63.0
98.0
49.0
79.33333333333334
63.0
51.33333333333333
70.0
420.0
42.0
42.0
98.0
196.0
70.0
105.0
70.0
602.0
66.5
150.0
125.0
95.0
584.5
125.0
49.0
73.5
160.0
59.5
168.0
224.0
84.0
60.666666666666664
77.0
91.0
74.66666666666666
105.0
49.0
52.5
155.0
49.0
49.0
56.0
65.0
59.5
170.0
84.0
38.5
60.666666666666664
42.0
79.33333333333334
63.0
49.0
350.0
88.66666666666666
70.0
450.0
98.0
95.0
84.0
100.0
70.0
51.33333333333333
65.33333333333334
59.5
63.0
56.0
46.66666666666667
66.5
91.0
63.0
77.0
63.0
59.5
77.5
84.0
70.0
66.5
420.0
77.0
70.0
60.666666666666664
65.33333333333334
56.0
105.0
175.0
70.0
65.33333333333334
46.66666666666667
190.0
80.5
140.0
105.0
255.0
70.0
70.0
105.0
56.0
84.0
70.0
14.0
140.0
168.0
88.0
56.0
102.5
51.33333333333333
79.33333333333334
46.66666666666667
120.0
120.0
42.0
60.666666666666664
70.0
77.5
73.5
52.0
84.0
119.0
66.5
105.0
56.0
70.0
56.0
154.0
120.0
52.5
70.0
59.5
84.0
51.33333333333333
74.66666666666666
77.0
51.33333333333333
77.5
98.0
77.0
77.0
70.0
73.5
173.0
105.0
107.5
235.0
60.666666666666664
63.0
175.0
63.0
115.0
409.5
63.0
59.5
49.0
46.66666666666667
63.0
70.0
91.0
105.0
59.5
336.0
525.0
168.0
70.0
63.0
56.0
80.0
59.5
70.0
49.0
51.33333333333333
59.5
375.0
56.0
65.33333333333334
73.5
14.0
60.666666666666664
42.0
98.0
98.0
98.0
200.0
105.0
110.0
91.0
77.0
49.0
90.0
65.0
65.33333333333334
105.0
49.0
98.0
51.33333333333333
70.0
70.0
182.0
79.33333333333334
42.0
84.0
119.0
115.0
56.0
63.0
91.0
42.0
63.0
77.0
60.666666666666664
130.66666666666669
66.5
98.0
79.33333333333334
125.0
46.66666666666667
84.0
168.0
225.0
65.33333333333334
79.33333333333334
80.5
83.5
100.0
85.0
112.0
70.0
84.0
70.0
42.0
74.66666666666666
63.0
73.5
52.5
266.0
170.0
150.0
60.666666666666664
51.33333333333333
66.5
63.0
88.66666666666666
63.0
74.66666666666666
74.66666666666666
56.0
56.0
51.33333333333333
91.0
2310.0
66.5
91.0
70.0
70.0
275.0
88.66666666666666
63.0
144.66666666666669
66.0
91.0
77.0
102.66666666666666
94.5
63.0
140.0
88.66666666666666
73.5
77.0
60.666666666666664
59.5
70.0
74.66666666666666
70.0
60.666666666666664
135.0
46.66666666666667
59.5
126.0
56.0
66.5
59.5
49.0
248.5
150.0
70.0
150.0
91.0
52.5
85.0
354.66666666666663
42.0
60.0
65.33333333333334
65.33333333333334
70.0
200.66666666666669
126.0
65.33333333333334
88.66666666666666
70.0
84.0
90.0
70.0
161.0
59.5
70.0
119.0
95.0
63.0
56.0
70.0
70.0
65.0
38.5
95.0
56.0
180.0
70.0
110.0
59.5
70.0
84.0
49.0
110.0
90.0
77.5
60.666666666666664
60.666666666666664
84.0
98.0
91.0
85.0
59.5
42.0
49.0
65.33333333333334
84.0
70.0
52.5
70.0
112.0
65.33333333333334
227.5
75.0
35.0
350.0
60.666666666666664
45.5
145.0
42.0
79.33333333333334
38.5
70.0
45.5
51.33333333333333
63.0
77.0
70.0
90.0
100.0
98.0
168.0
105.0
52.5
88.66666666666666
59.5
84.0
275.0
185.0
63.0
74.66666666666666
59.5
70.0
112.0
70.0
175.0
77.0
66.5
42.0
84.0
98.0
170.0
70.0
59.5
130.0
51.33333333333333
59.5
105.0
84.0
74.66666666666666
70.0
45.5
45.5
63.0
49.0
105.0
546.0
125.0
49.0
70.0
78.0
49.0
203.0
77.0
84.0
100.0
112.0
133.0
70.0
100.0
154.0
165.0
85.0
70.0
77.0
51.33333333333333
37.33333333333333
79.33333333333334
125.0
59.5
45.5
79.33333333333334
65.33333333333334
66.5
95.0
485.3333333333333
105.0
63.0
91.0
60.666666666666664
54.0
59.5
105.0
385.0
98.0
70.0
161.0
135.0
63.0
112.0
49.0
98.0
70.0
74.66666666666666
168.0
65.33333333333334
52.5
133.0
63.0
63.0
70.0
84.0
280.0
56.0
55.5
59.5
49.0
490.0
98.0
126.0
70.0
74.66666666666666
70.0
49.0
51.33333333333333
59.5
95.0
168.0
46.66666666666667
60.666666666666664
77.0
85.0
147.0
66.5
130.0
60.666666666666664
75.0
56.0
70.0
322.0
112.0
80.0
63.0
66.5
66.5
32.66666666666667
74.66666666666666
175.0
326.66666666666663
59.5
98.5
84.0
49.0
79.33333333333334
70.0
65.0
65.33333333333334
280.0
70.0
63.0
56.0
203.0
73.5
70.0
125.0
77.0
70.0
56.0
42.0
89.0
84.0
91.0
52.5
115.0
35035.0
42.0
63.0
84.0
70.0
168.0
47.5
100.0
51.33333333333333
77.0
14.0
74.66666666666666
77.0
70.0
59.5
84.0
70.0
42.0
198.0
185.0
60.666666666666664
93.33333333333334
66.5
165.0
59.5
70.0
145.0
74.66666666666666
56.0
51.33333333333333
70.0
116.0
63.0
70.0
308.0
49.0
399.0
70.0
65.33333333333334
60.666666666666664
250.0
396.66666666666663
65.33333333333334
59.5
56.0
45.5
60.666666666666664
215.0
60.666666666666664
63.0
59.5
77.0
59.5
136.5
88.66666666666666
84.0
60.666666666666664
84.0
217.0
56.0
47.0
79.33333333333334
59.5
42.0
70.0
45.5
84.0
88.66666666666666
105.0
74.66666666666666
46.66666666666667
462.0
93.33333333333334
182.0
105.0
290.5
175.0
70.0
88.0
49.0
42.0
125.0
70.0
112.0
100.0
84.0
49.0
65.33333333333334
63.0
46.66666666666667
46.66666666666667
84.0
70.0
168.0
84.0
42.0
63.0
74.66666666666666
84.0
70.0
150.0
56.0
56.0
42.0
77.0
462.0
56.0
37.33333333333333
56.0
70.0
80.5
91.0
80.0
70.0
59.5
63.0
49.0
89.5
63.0
65.33333333333334
52.5
95.0
51.33333333333333
49.0
98.0
51.33333333333333
94.5
96.0
84.0
56.0
133.0
51.33333333333333
66.5
91.0
56.0
130.0
140.0
66.5
49.0
112.0
56.0
77.0
102.0
61.5
110.0
14.0
378.0
52.5
70.0
56.0
42.0
175.0
65.33333333333334
46.66666666666667
250.0
59.5
104.0
60.666666666666664
70.0
450.0
70.0
144.66666666666669
140.0
60.666666666666664
51.0
60.666666666666664
63.0
52.5
70.0
77.0
135.0
119.0
88.66666666666666
51.33333333333333
90.0
102.66666666666666
59.5
95.0
59.25
49.0
65.33333333333334
70.0
77.0
42.0
70.0
70.0
63.0
112.5
98.0
150.0
160.0
105.0
110.0
190.0
110.0
65.33333333333334
51.33333333333333
56.0
52.5
1890.0
65.33333333333334
52.5
49.0
84.0
63.0
56.0
56.0
56.0
65.33333333333334
70.0
195.0
57.5
84.0
84.0
63.0
168.0
70.0
51.33333333333333
100.0
79.33333333333334
74.66666666666666
105.0
525.0
28.0
67.5
130.0
56.0
49.0
60.666666666666664
59.5
112.0
77.0
66.5
255.0
49.0
70.0
84.0
56.0
175.0
140.0
37.33333333333333
112.0
65.33333333333334
70.0
49.0
175.0
200.0
74.66666666666666
126.0
135.0
63.0
70.0
70.0
262.5
140.0
63.0
65.33333333333334
77.0
150.0
190.0
56.0
180.0
52.5
140.0
60.666666666666664
73.5
74.66666666666666
182.0
59.5
63.0
133.0
133.0
56.0
150.0
38.5
51.33333333333333
70.0
91.0
56.0
70.0
70.0
84.0
42.0
66.5
90.0
126.0
125.0
114.0
70.0
59.5
49.0
98.0
75.0
63.0
75.0
52.5
63.0
52.5
224.0
73.0
77.0
85.0
49.0
49.0
51.33333333333333
60.666666666666664
84.0
70.0
45.5
59.5
326.66666666666663
168.0
77.0
102.66666666666666
1106.0
49.0
100.0
140.0
70.0
56.0
60.666666666666664
60.666666666666664
49.0
59.5
70.0
56.0
59.5
119.0
90.0
49.0
79.33333333333334
56.0
70.0
42.0
46.66666666666667
91.0
70.0
51.33333333333333
84.0
84.0
125.0
60.0
66.5
125.0
84.0
108.0
175.0
164.5
65.33333333333334
77.0
70.0
203.0
203.0
52.5
65.33333333333334
84.0
637.0
65.33333333333334
49.0
70.0
110.0
63.0
120.0
70.0
49.0
59.5
93.33333333333334
56.0
52.5
70.0
72.5
95.0
140.0
100.0
70.0
56.0
70.0
125.0
98.0
120.0
84.0
74.66666666666666
87.5
60.666666666666664
52.5
63.0
70.0
65.0
49.0
120.0
77.0
63.0
84.0
126.0
110.0
70.0
66.5
63.0
84.0
168.0
74.66666666666666
84.0
56.0
77.0
59.5
59.5
63.0
84.0
63.0
80.0
60.666666666666664
5.0
98.0
42.0
60.666666666666664
38.5
84.0
77.0
52.5
46.66666666666667
170.0
91.0
46.66666666666667
56.0
65.33333333333334
98.0
1400.0
73.5
105.0
182.0
97.0
112.5
65.33333333333334
140.0
79.33333333333334
91.0
87.5
98.0
63.0
42.0
84.0
88.66666666666666
49.0
92.5
119.0
70.0
95.0
105.0
74.66666666666666
217.0
60.666666666666664
91.0
56.0
150.0
140.0
70.0
168.0
63.0
80.5
56.0
77.0
98.0
70.0
67.5
175.0
98.0
65.33333333333334
84.0
70.0
42.0
120.0
70.0
45.5
63.0
74.66666666666666
84.0
77.0
49.0
340.66666666666663
84.0
51.33333333333333
51.33333333333333
59.5
100.0
182.0
63.0
46.0
51.33333333333333
105.0
140.0
105.0
56.0
70.0
56.0
42.0
182.0
65.33333333333334
135.0
62.5
73.5
56.0
63.0
119.0
77.0
175.0
84.0
200.0
65.33333333333334
84.0
343.0
59.5
56.0
88.66666666666666
112.0
91.0
168.0
73.5
98.0
46.66666666666667
79.33333333333334
63.0
59.5
52.5
63.0
60.666666666666664
326.66666666666663
140.0
140.0
60.666666666666664
49.0
49.0
49.0
84.0
49.0
112.0
125.0
91.0
140.0
105.0
66.5
79.33333333333334
70.0
59.5
70.0
56.0
260.0
46.66666666666667
336.0
84.0
70.0
93.33333333333334
73.5
60.666666666666664
168.0
70.0
150.0
266.0
217.0
42.0
200.0
65.33333333333334
120.0
354.66666666666663
77.0
70.0
103.0
45.5
63.0
59.5
200.0
98.0
38.5
70.0
42.0
63.0
56.0
45.5
70.0
115.0
60.666666666666664
42.0
66.0
56.0
119.0
82.5
56.0
130.0
65.33333333333334
79.33333333333334
79.33333333333334
91.0
125.0
63.0
84.0
70.0
65.33333333333334
63.0
77.0
56.0
51.33333333333333
63.0
79.33333333333334
88.66666666666666
70.0
105.0
63.0
189.0
70.0
46.66666666666667
82.5
168.0
112.0
65.33333333333334
145.0
56.0
56.0
79.33333333333334
77.0
130.66666666666669
52.5
65.33333333333334
63.0
91.0
70.0
105.0
60.666666666666664
70.0
51.33333333333333
55.0
79.33333333333334
60.666666666666664
88.66666666666666
136.5
46.66666666666667
70.0
84.0
70.0
65.33333333333334
91.0
105.0
66.5
266.0
63.0
98.0
101.5
107.5
120.5
59.5
80.0
252.0
70.0
59.5
91.0
35.0
98.0
73.5
49.0
90.0
112.0
119.0
70.0
80.5
45.5
97.5
84.0
65.33333333333334
84.0
66.5
125.0
60.666666666666664
60.666666666666664
4.5
52.5
168.0
70.0
140.0
63.0
140.0
38.5
63.0
56.0
65.33333333333334
42.0
59.5
105.0
42.0
56.0
70.0
67.5
84.0
150.0
95.0
168.0
66.5
105.0
275.0
51.33333333333333
49.0
59.5
66.5
56.0
70.0
119.0
63.0
120.0
84.0
84.0
59.5
175.0
84.0
168.0
52.5
54.0
145.0
77.0
45.5
70.0
42.0
85.0
70.0
205.0
70.0
49.0
49.0
147.0
77.0
84.0
79.33333333333334
168.0
70.0
119.0
70.0
63.0
160.0
74.66666666666666
79.33333333333334
98.0
525.0
49.0
110.0
326.66666666666663
220.0
52.5
125.0
77.0
70.0
42.0
70.0
49.0
77.0
63.0
130.0
70.0
125.0
120.0
70.0
49.0
56.0
51.33333333333333
107.33333333333334
92.5
105.0
98.0
65.33333333333334
56.0
70.0
170.0
805.0
65.33333333333334
375.0
52.5
77.0
90.0
49.0
84.0
215.0
56.0
84.0
56.0
70.0
200.0
66.5
84.0
200.0
102.66666666666666
265.0
66.5
105.0
49.0
135.0
59.5
120.0
59.5
73.5
110.0
140.0
105.0
42.0
175.0
52.5
100.0
56.0
84.0
88.66666666666666
130.0
98.0
250.0
46.66666666666667
63.0
49.0
98.0
138.0
70.0
95.0
112.0
59.5
101.5
49.0
77.0
51.33333333333333
49.0
147.0
110.0
56.0
51.33333333333333
52.5
55.0
215.0
45.5
67.5
49.0
135.0
56.0
60.666666666666664
115.0
98.0
70.0
65.33333333333334
42.0
105.0
65.33333333333334
56.0
42.0
77.0
494.6666666666667
49.5
87.5
66.5
65.33333333333334
63.0
56.0
77.0
133.0
142.5
4.666666666666667
66.5
60.666666666666664
74.66666666666666
42.0
56.0
70.0
63.0
35.0
56.0
98.0
49.0
70.0
168.0
56.0
126.0
84.0
73.5
85.0
168.0
70.0
74.66666666666666
105.0
105.0
65.33333333333334
84.0
49.0
52.5
140.0
70.0
74.66666666666666
98.0
42.0
42.0
70.0
65.33333333333334
60.666666666666664
77.0
98.0
56.0
135.0
140.0
140.0
77.0
161.0
259.0
42.0
49.0
70.0
91.0
45.5
56.0
70.0
280.0
205.0
119.0
59.5
79.33333333333334
168.0
121.33333333333333
73.5
60.666666666666664
77.0
120.0
74.66666666666666
270.66666666666663
168.0
52.5
125.0
60.666666666666664
63.0
56.0
105.0
112.0
56.0
200.0
126.0
84.0
59.5
56.0
175.0
84.0
125.0
112.0
72.5
119.0
119.0
56.0
75.0
285.0
112.0
91.0
56.0
63.0
77.0
49.0
66.5
60.666666666666664
59.5
66.5
49.0
52.5
98.0
98.0
56.0
37.33333333333333
34.0
59.5
91.0
77.0
225.0
84.0
85.0
51.33333333333333
70.0
105.0
90.0
56.0
70.0
91.0
59.5
66.5
91.0
75.0
300.0
60.666666666666664
63.0
331.33333333333337
63.0
102.5
80.5
56.0
105.0
42.0
98.0
49.0
133.0
56.0
93.33333333333334
105.0
60.666666666666664
497.0
70.0
73.5
525.0
73.5
56.0
46.66666666666667
45.5
70.0
317.33333333333337
168.0
49.0
107.5
126.0
112.0
105.0
65.33333333333334
49.0
150.0
70.0
63.0
65.33333333333334
189.0
56.0
56.0
98.0
70.0
77.0
60.666666666666664
385.0
70.0
63.0
70.0
92.66666666666667
168.0
70.0
140.0
70.0
65.33333333333334
52.5
56.0
215.0
63.0
185.0
56.0
49.0
602.0
65.33333333333334
70.0
59.5
112.0
85.0
135.0
150.0
77.0
98.0
46.66666666666667
59.5
70.0
46.66666666666667
41.333333333333336
114.0
105.0
65.33333333333334
126.0
60.666666666666664
80.0
90.0
59.5
91.0
70.0
59.5
91.0
87.5
220.5
91.0
56.0
200.0
65.33333333333334
100.0
49.0
49.0
63.0
65.33333333333334
56.0
95.0
70.0
49.0
115.0
56.0
70.0
74.66666666666666
45.5
56.0
84.0
84.0
46.66666666666667
77.0
84.0
65.33333333333334
51.33333333333333
110.0
65.33333333333334
56.0
210.0
59.5
51.33333333333333
70.0
56.0
84.0
84.0
70.0
73.5
77.0
1050.0
79.33333333333334
60.666666666666664
80.0
51.33333333333333
46.66666666666667
110.0
42.0
325.0
46.66666666666667
150.0
185.0
140.0
91.0
56.0
168.0
84.0
326.66666666666663
67.5
77.0
79.33333333333334
70.0
73.5
91.0
95.0
84.0
378.0
74.66666666666666
154.0
126.0
73.5
424.66666666666663
91.0
105.0
105.0
